family,genus,group,SRLI_2024_analysis,WCVP_status,WCVP_accepted_name,WCVP_current_id,RL_2000,RL_2010,RL_2020,RL_2000_10yr,RL_2010_10yr,RL_2020_10yr,RL_2000_20yr,RL_2010_20yr,RL_2020_20yr,RL_2000_30yr,RL_2010_30yr,RL_2020_30yr,Status_change,stats_change_A
Fabaceae,Astragalus,Legumes,include,Accepted,Astragalus verus Olivier,480459-1,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Fabaceae,Astragalus,Legumes,include,Accepted,Astragalus vicarius Lipsky,480474-1,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Fabaceae,Astragalus,Legumes,include,Accepted,Astragalus vulcanicus Bornm.,480514-1,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Fabaceae,Astragalus,Legumes,include,Accepted,Astragalus wendelboi I.Deml,480540-1,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Fabaceae,Astragalus,Legumes,exclude,Heterotypic_Synonym,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Astragalus,Legumes,include,Accepted,Astragalus whitneyi A.Gray,480545-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Astragalus,Legumes,include,Accepted,Astragalus williamsii Britton & Rydb.,480548-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Astragalus,Legumes,include,Accepted,Astragalus wolgensis Bunge,480557-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Astragalus,Legumes,include,Accepted,Astragalus xiphidium Bunge,480575-1,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Fabaceae,Astragalus,Legumes,include,Accepted,Astragalus yumenensis S.B.Ho,901547-1,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Fabaceae,Astragalus,Legumes,include,Accepted,Astragalus yunnanensis Franch.,480597-1,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Fabaceae,Oxytropis,Legumes,include,Homotypic_Synonym,Oxytropis zemuensis (W.W.Sm.) L.B.Chaudhary,77077895-1,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,No_change,No_change
Arecaceae,Astrocaryum,Monocots,include,Accepted,Astrocaryum carnosum F.Kahn & B.Millán,984106-1,VU,VU,VU,VU,VU,EN,VU,VU,EN,VU,VU,EN,No_change,Genuine_2010-2020
Fabaceae,Ateleia,Legumes,include,Accepted,Ateleia venezuelensis Mohlenbr.,26001-2,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Arecaceae,Attalea,Monocots,include,Accepted,Attalea funifera Mart.,664434-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Zingiberaceae,Aulotandra,Monocots,include,Accepted,Aulotandra trigonocarpa H.Perrier,872185-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Poaceae,Avena,Monocots,include,Accepted,Avena prostrata Ladiz.,391693-1,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Poaceae,Axonopus,Monocots,include,Accepted,Axonopus senescens (Döll) Henrard,27418-2,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Iridaceae,Babiana,Monocots,include,Accepted,Babiana salteri G.J.Lewis,436130-1,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,No_change,No_change
Iridaceae,Babiana,Monocots,include,Accepted,Babiana scabrifolia W.Brehmer ex Klatt,60442722-2,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Iridaceae,Babiana,Monocots,include,Accepted,Babiana sinuata G.J.Lewis,436137-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Iridaceae,Babiana,Monocots,include,Accepted,Babiana striata (Jacq.) G.J.Lewis,436148-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Arecaceae,Bactris,Monocots,include,Accepted,Bactris fissifrons Mart.,664596-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Arecaceae,Bactris,Monocots,include,Accepted,Bactris glaucescens Drude,664608-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Arecaceae,Bactris,Monocots,include,Accepted,Bactris horridispatha Noblick ex A.J.Hend.,1017216-1,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,No_change,No_change
Arecaceae,Bactris,Monocots,include,Accepted,Bactris turbinocarpa Barb.Rodr.,664776-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Poaceae,Bambusa,Monocots,include,Accepted,Bambusa beecheyana Munro,392260-1,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Poaceae,Bambusa,Monocots,include,Accepted,Bambusa heterostachya (Munro) Holttum,392364-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Poaceae,Bambusa,Monocots,include,Accepted,Bambusa pachinensis Hayata,392450-1,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Poaceae,Bambusa,Monocots,include,Accepted,Bambusa pallida Munro,392452-1,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Poaceae,Bambusa,Monocots,include,Accepted,Bambusa riparia Holttum,392494-1,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Fabaceae,Baphia,Legumes,include,Accepted,Baphia buettneri Harms,480835-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Baphia,Legumes,include,Accepted,Baphia eriocalyx Harms,480855-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Baphia,Legumes,include,Accepted,Baphia nitida G.Lodd.,480895-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Baphia,Legumes,include,Accepted,Baphia speciosa J.B.Gillett & Brummitt,480922-1,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,Non_genuine_2010-2020,Non_genuine_2010-2020
Fabaceae,Baptisia,Legumes,include,Accepted,Baptisia sphaerocarpa Nutt.,481001-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Velloziaceae,Barbacenia,Monocots,exclude,Heterotypic_Synonym,Barbacenia markgrafii Schulze-Menz,860585-1,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Velloziaceae,Barbacenia,Monocots,include,Accepted,Barbacenia pallida L.B.Sm. & Ayensu,29412-2,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Velloziaceae,Barbacenia,Monocots,include,Accepted,Barbacenia riedeliana Goethart & Henrard,29420-2,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Velloziaceae,Barbacenia,Monocots,include,Accepted,Barbacenia trigona Goethart & Henrard,29435-2,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Orchidaceae,Barbosella,Monocots,include,Accepted,Barbosella geminata Luer,29493-2,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,No_change,No_change
Orchidaceae,Barkeria,Monocots,include,Accepted,Barkeria naevosa (Lindl.) Schltr.,29560-2,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Arecaceae,Basselinia,Monocots,include,Accepted,Basselinia pancheri (Brongn. & Gris) Vieill.,664841-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,Non_genuine_2010-2020,Non_genuine_2010-2020
Fabaceae,Baudouinia,Legumes,include,Accepted,Baudouinia sollyiformis Baill.,481069-1,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,Non_genuine_2010-2020,Non_genuine_2010-2020
Fabaceae,Bauhinia,Legumes,include,Accepted,Bauhinia acuminata L.,481080-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Schnella,Legumes,include,Accepted,Schnella anamesa (J.F.Macbr.) Wunderlin,77111918-1,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Fabaceae,Bauhinia,Legumes,exclude,Heterotypic_Synonym,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Bauhinia,Legumes,include,Accepted,Bauhinia aureopunctata Ducke,29997-2,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,No_change,No_change
Fabaceae,Bauhinia,Legumes,include,Accepted,Bauhinia beguinotii Cufod.,30001-2,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Bauhinia,Legumes,include,Accepted,Bauhinia brachycarpa Wall. ex Benth.,60457770-2,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Lysiphyllum,Legumes,include,Accepted,Lysiphyllum cunninghamii (Benth.) de Wit,505336-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Schnella,Legumes,include,Accepted,Schnella cupreonitens (Ducke) Wunderlin,77111922-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Lysiphyllum,Legumes,include,Accepted,Lysiphyllum diphyllum (Banks) de Wit,505337-1,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,No_change,No_change
Fabaceae,Phanera,Legumes,include,Homotypic_Synonym,Phanera excelsa Miq.,513527-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Phanera,Legumes,include,Accepted,Phanera finlaysoniana Benth.,513529-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Bauhinia,Legumes,include,Accepted,Bauhinia floribunda Desv.,481314-1,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Fabaceae,Bauhinia,Legumes,include,Accepted,Bauhinia forficata Link,481315-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Cheniella,Legumes,include,Accepted,Cheniella glauca (Benth.) R.Clark & Mackinder,77165916-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Phanera,Legumes,include,Accepted,Phanera harmsiana (Hosseus) Bandyop. & Ghoshal,77150157-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Schnella,Legumes,include,Accepted,Schnella hymenaeifolia (Triana ex Hemsl.) Britton & Rose,518011-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Phanera,Legumes,include,Homotypic_Synonym,Phanera khasiana (Baker) Thoth.,513542-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Phanera,Legumes,include,Accepted,Phanera kockiana (Korth.) Benth.,513543-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Phanera,Legumes,include,Accepted,Phanera merrilliana (G.Perkins) de Wit,513554-1,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,No_change,No_change
Fabaceae,Bauhinia,Legumes,exclude,Heterotypic_Synonym,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Phanera,Legumes,include,Accepted,Phanera ornata (Kurz) Thoth.,513559-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Bauhinia,Legumes,include,Accepted,Bauhinia pansamalana Donn.Sm.,30135-2,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Fabaceae,Bauhinia,Legumes,include,Accepted,Bauhinia pottsii G.Don,481589-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Bauhinia,Legumes,include,Accepted,Bauhinia purpurea L.,481605-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Bauhinia,Legumes,include,Accepted,Bauhinia rufa (Bong.) Steud.,30101275-2,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Bauhinia,Legumes,include,Accepted,Bauhinia seleriana Harms,30170-2,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Schnella,Legumes,include,Accepted,Schnella smilacina (Schott) G.Don,518023-1,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Fabaceae,Schnella,Legumes,include,Accepted,Schnella sprucei (Benth.) Wunderlin,77111936-1,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Fabaceae,Bauhinia,Legumes,include,Accepted,Bauhinia stenantha Diels,30180-2,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,No_change,No_change
Fabaceae,Bauhinia,Legumes,exclude,Heterotypic_Synonym,Bauhinia longicuspis Benth.,30050541-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Phanera,Legumes,include,Accepted,Phanera stipularis (Korth.) Benth.,513585-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Bauhinia,Legumes,include,Accepted,Bauhinia variegata L.,481756-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Phanera,Legumes,include,Accepted,Phanera macrostachya Benth.,513550-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Asparagaceae,Muscari,Monocots,include,Homotypic_Synonym,Muscari coeruleum Losinsk.,538473-1,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,No_change,No_change
Orchidaceae,Cynorkis,Monocots,include,Homotypic_Synonym,Cynorkis cinnabarina (Rolfe) Hermans & P.J.Cribb,77138645-1,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,No_change,No_change
Orchidaceae,Benthamia,Monocots,include,Accepted,Benthamia monophylla Schltr.,617492-1,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,No_change,No_change
Fabaceae,Muellera,Legumes,include,Accepted,Muellera sericea (Micheli) M.J.Silva & A.M.G.Azevedo,77118407-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Berlinia,Legumes,include,Accepted,Berlinia coriacea Keay,481841-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,Non_genuine_2010-2020,Non_genuine_2010-2020
Fabaceae,Bikinia,Legumes,include,Accepted,Bikinia breynei (Bamps) Wieringa,1011129-1,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,No_change,No_change
Bromeliaceae,Billbergia,Monocots,include,Accepted,Billbergia cardenasii L.B.Sm.,33112-2,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,No_change,No_change
Bromeliaceae,Billbergia,Monocots,include,Accepted,Billbergia viridiflora H.Wendl.,122226-1,LC,LC,LC,NT,LC,LC,NT,NT,LC,NT,NT,NT,No_change,Genuine_200-2010
Orchidaceae,Bipinnula,Monocots,include,Accepted,Bipinnula polysyka Kraenzl.,33277-2,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,No_change,No_change
Orchidaceae,Bletia,Monocots,include,Accepted,Bletia ensifolia L.O.Williams,33919-2,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Hydrocharitaceae,Blyxa,Monocots,include,Accepted,Blyxa javanica Hassk.,431630-1,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,No_change,No_change
Fabaceae,Bobgunnia,Legumes,include,Accepted,Bobgunnia fistuloides (Harms) J.H.Kirkbr. & Wiersema,995542-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,Non_genuine_2010-2020,Non_genuine_2010-2020
Fabaceae,Bocoa,Legumes,include,Accepted,Bocoa prouacensis Aubl.,481940-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Zingiberaceae,Boesenbergia,Monocots,include,Accepted,Boesenbergia belalongensis A.D.Poulsen,972952-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Zingiberaceae,Boesenbergia,Monocots,exclude,Heterotypic_Synonym,Boesenbergia rotunda (L.) Mansf.,872224-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Alstroemeriaceae,Bomarea,Monocots,include,Accepted,Bomarea andimarcana (Herb.) Baker,63225-1,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Alstroemeriaceae,Bomarea,Monocots,include,Accepted,Bomarea cordifolia (Ruiz & Pav.) Herb.,63262-1,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Alstroemeriaceae,Bomarea,Monocots,include,Accepted,Bomarea shuttleworthii Mast.,63412-1,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Alstroemeriaceae,Bomarea,Monocots,include,Accepted,Bomarea superba Herb.,63433-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Poaceae,Borinda,Monocots,include,Accepted,Borinda albocerea (Hsueh f. & T.P.Yi) Stapleton,1001994-1,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,No_change,No_change
Poaceae,Borinda,Monocots,include,Accepted,Borinda grossa (T.P.Yi) Stapleton,978989-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Bossiaea,Legumes,include,Accepted,Bossiaea lenticularis Sieber ex DC.,482073-1,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,No_change,No_change
Fabaceae,Bossiaea,Legumes,include,Accepted,Bossiaea oxyclada Turcz.,482086-1,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,No_change,No_change
Fabaceae,Bossiaea,Legumes,include,Accepted,Bossiaea pulchella Meisn.,482092-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Poaceae,Urochloa,Monocots,include,Homotypic_Synonym,"Urochloa longiflora (Clayton) Oulo, Zon & Sosef",77318690-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Poaceae,Urochloa,Monocots,include,Accepted,Urochloa praetervisa (Domin) Hughes,426275-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Poaceae,Brachiaria,Monocots,exclude,Heterotypic_Synonym,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poaceae,Urochloa,Monocots,include,Accepted,Urochloa texana (Buckley) R.D.Webster,943745-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Orchidaceae,Brachionidium,Monocots,include,Accepted,Brachionidium capillare Luer & Hirtz,302739-2,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,No_change,No_change
Orchidaceae,Brachionidium,Monocots,include,Accepted,Brachionidium diaphanum Luer & R.Vásquez,35828-2,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,No_change,No_change
Orchidaceae,Brachionidium,Monocots,include,Accepted,Brachionidium dressleri Luer,303582-2,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,No_change,No_change
Orchidaceae,Brachionidium,Monocots,include,Accepted,Brachionidium meridense Garay,35833-2,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,No_change,No_change
Orchidaceae,Brachionidium,Monocots,include,Accepted,Brachionidium phalangiferum Garay,35836-2,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Orchidaceae,Brachionidium,Monocots,include,Accepted,Brachionidium pteroglossum Luer,35837-2,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,No_change,No_change
Orchidaceae,Brachionidium,Monocots,include,Accepted,Brachionidium simplex Garay,35843-2,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Orchidaceae,Brachycorythis,Monocots,include,Accepted,Brachycorythis wightii Summerh.,617988-1,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,No_change,No_change
Poaceae,Brachypodium,Monocots,include,Accepted,Brachypodium retusum (Pers.) P.Beauv.,393178-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Brachystegia,Legumes,include,Accepted,Brachystegia cynometroides Harms,482197-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Brachystegia,Legumes,include,Accepted,Brachystegia puberula Hutch. & Burtt Davy,482248-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Brachystegia,Legumes,exclude,Heterotypic_Synonym,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Brandzeia,Legumes,include,Accepted,Brandzeia filicifolia Baill.,482319-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Orchidaceae,Brassia,Monocots,include,Accepted,Brassia lanceana Lindl.,325520-2,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Orchidaceae,Brassia,Monocots,include,Accepted,Brassia maculata R.Br.,618125-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Orchidaceae,Brassia,Monocots,include,Accepted,Brassia verrucosa Bateman ex Lindl.,618139-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Orchidaceae,Brassia,Monocots,include,Accepted,Brassia villosa Lindl.,618140-1,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Orchidaceae,Brassia,Monocots,include,Accepted,Brassia wageneri Rchb.f.,618141-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Brenierea,Legumes,include,Accepted,Brenierea insignis Humbert,482336-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Bromeliaceae,Navia,Monocots,include,Accepted,Navia hohenbergioides L.B.Sm.,167671-2,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Bromeliaceae,Brocchinia,Monocots,include,Accepted,Brocchinia gilmartiniae G.S.Varad.,273498-2,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Asparagaceae,Brodiaea,Monocots,include,Accepted,Brodiaea pallida Hoover,36787-2,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,No_change,No_change
Asparagaceae,Brodiaea,Monocots,exclude,Heterotypic_Synonym,Brodiaea minor (Benth.) S.Watson,532074-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Brodriguesia,Legumes,include,Accepted,Brodriguesia santosii R.S.Cowan,36826-2,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,No_change,No_change
Bromeliaceae,Bromelia,Monocots,include,Accepted,Bromelia nidus-puellae (André) André ex Mez,122363-1,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,No_change,No_change
Bromeliaceae,Bromelia,Monocots,include,Accepted,Bromelia sylvicola S.Moore,36899-2,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,No_change,No_change
Orchidaceae,Bromheadia,Monocots,include,Accepted,Bromheadia finlaysoniana (Lindl.) Miq.,77085966-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Poaceae,Bromus,Monocots,include,Accepted,Bromus mango É.Desv.,37092-2,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Poaceae,Bromus,Monocots,include,Accepted,Bromus moesiacus Velen.,393891-1,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,No_change,No_change
Poaceae,Bromus,Monocots,exclude,Heterotypic_Synonym,Bromus fasciculatus C.Presl,393703-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Poaceae,Bromus,Monocots,include,Accepted,Bromus striatus Hitchc.,273510-2,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Poaceae,Bromus,Monocots,include,Accepted,Bromus suksdorfii Vasey,37172-2,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Brongniartia,Legumes,include,Accepted,Brongniartia guerrerensis J.Jiménez Ram. & J.L.Contr.,273513-2,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,No_change,No_change
Fabaceae,Brongniartia,Legumes,include,Accepted,Brongniartia lupinoides (Kunth) Taub.,37225-2,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Brongniartia,Legumes,include,Accepted,Brongniartia minima McVaugh,273515-2,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,No_change,No_change
Fabaceae,Brongniartia,Legumes,include,Accepted,Brongniartia mortonii McVaugh,273516-2,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Brongniartia,Legumes,include,Accepted,Brongniartia robinioides Kunth,482388-1,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Fabaceae,Brongniartia,Legumes,include,Accepted,Brongniartia sericea Schltdl.,482391-1,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Orchidaceae,Broughtonia,Monocots,include,Accepted,Broughtonia negrilensis Fowlie,37378-2,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,No_change,No_change
