"","powo_id","family","genus","species","taxon_name","taxon_authors","Threat.status","EDGE","EDGE_rank","ED","ED_rank","lifeform_description","accepted_plant_name_id","plant_locality_id","continent_code_l1","continent","region_code_l2","region","area_code_l3","area","introduced","extinct","location_doubtful"
"1151","383409-1","Ephedraceae","Ephedra","intermedia","Ephedra intermedia","Schrenk & C.A.Mey.","DD",1.82,111,6.37,577,"subshrub",332952,397277,3,"ASIA-TEMPERATE",36,"China","CHI","Inner Mongolia",0,0,0
"1152","383409-1","Ephedraceae","Ephedra","intermedia","Ephedra intermedia","Schrenk & C.A.Mey.","DD",1.82,111,6.37,577,"subshrub",332952,397276,3,"ASIA-TEMPERATE",36,"China","CHT","Tibet",0,0,0
"1153","383409-1","Ephedraceae","Ephedra","intermedia","Ephedra intermedia","Schrenk & C.A.Mey.","DD",1.82,111,6.37,577,"subshrub",332952,398751,3,"ASIA-TEMPERATE",36,"China","CHX","Xinjiang",0,0,0
"1154","383409-1","Ephedraceae","Ephedra","intermedia","Ephedra intermedia","Schrenk & C.A.Mey.","DD",1.82,111,6.37,577,"subshrub",332952,397237,3,"ASIA-TEMPERATE",37,"Mongolia","MON","Mongolia",0,0,0
"1155","383409-1","Ephedraceae","Ephedra","intermedia","Ephedra intermedia","Schrenk & C.A.Mey.","DD",1.82,111,6.37,577,"subshrub",332952,398752,4,"ASIA-TROPICAL",40,"Indian Subcontinent","PAK","Pakistan",0,0,0
"1156","383409-1","Ephedraceae","Ephedra","intermedia","Ephedra intermedia","Schrenk & C.A.Mey.","DD",1.82,111,6.37,577,"subshrub",332952,398753,4,"ASIA-TROPICAL",40,"Indian Subcontinent","WHM","West Himalaya",0,0,0
"1157","996008-1","Ephedraceae","Ephedra","laristanica","Ephedra laristanica","Assadi","LC",-8.46,1011,4.25,928,NA,332960,397239,3,"ASIA-TEMPERATE",34,"Western Asia","IRN","Iran",0,0,0
"1158","383413-1","Ephedraceae","Ephedra","likiangensis","Ephedra likiangensis","Florin","LC",-8.43,994,4.38,903,"subshrub",332962,397278,3,"ASIA-TEMPERATE",36,"China","CHC","China South-Central",0,0,0
"1159","383413-1","Ephedraceae","Ephedra","likiangensis","Ephedra likiangensis","Florin","LC",-8.43,994,4.38,903,"subshrub",332962,398754,3,"ASIA-TEMPERATE",36,"China","CHT","Tibet",0,0,0
"1160","383415-1","Ephedraceae","Ephedra","lomatolepis","Ephedra lomatolepis","Schrenk","LC",-8.55,1045,3.86,988,"subshrub",332966,481344,3,"ASIA-TEMPERATE",30,"Siberia","TVA","Tuva",0,0,0
"1161","383415-1","Ephedraceae","Ephedra","lomatolepis","Ephedra lomatolepis","Schrenk","LC",-8.55,1045,3.86,988,"subshrub",332966,397242,3,"ASIA-TEMPERATE",32,"Middle Asia","KAZ","Kazakhstan",0,0,0
"1162","383415-1","Ephedraceae","Ephedra","lomatolepis","Ephedra lomatolepis","Schrenk","LC",-8.55,1045,3.86,988,"subshrub",332966,1375595,3,"ASIA-TEMPERATE",36,"China","CHX","Xinjiang",0,0,0
"1163","383415-1","Ephedraceae","Ephedra","lomatolepis","Ephedra lomatolepis","Schrenk","LC",-8.55,1045,3.86,988,"subshrub",332966,1375594,3,"ASIA-TEMPERATE",37,"Mongolia","MON","Mongolia",0,0,0
"1164","383392-1","Ephedraceae","Ephedra","foeminea","Ephedra foeminea","Forssk.","LC",-8.53,1031,3.95,968,"scrambling shrub",332925,397247,1,"EUROPE",13,"Southeastern Europe","ALB","Albania",0,0,0
"1165","383392-1","Ephedraceae","Ephedra","foeminea","Ephedra foeminea","Forssk.","LC",-8.53,1031,3.95,968,"scrambling shrub",332925,397248,1,"EUROPE",13,"Southeastern Europe","BUL","Bulgaria",0,0,0
"1166","383392-1","Ephedraceae","Ephedra","foeminea","Ephedra foeminea","Forssk.","LC",-8.53,1031,3.95,968,"scrambling shrub",332925,398704,1,"EUROPE",13,"Southeastern Europe","GRC","Greece",0,0,0
"1167","383392-1","Ephedraceae","Ephedra","foeminea","Ephedra foeminea","Forssk.","LC",-8.53,1031,3.95,968,"scrambling shrub",332925,398705,1,"EUROPE",13,"Southeastern Europe","ITA","Italy",0,0,0
"1168","383392-1","Ephedraceae","Ephedra","foeminea","Ephedra foeminea","Forssk.","LC",-8.53,1031,3.95,968,"scrambling shrub",332925,398706,1,"EUROPE",13,"Southeastern Europe","KRI","Kriti",0,0,0
"1169","383392-1","Ephedraceae","Ephedra","foeminea","Ephedra foeminea","Forssk.","LC",-8.53,1031,3.95,968,"scrambling shrub",332925,398707,1,"EUROPE",13,"Southeastern Europe","TUE","Turkey-in-Europe",0,0,0
"1170","383392-1","Ephedraceae","Ephedra","foeminea","Ephedra foeminea","Forssk.","LC",-8.53,1031,3.95,968,"scrambling shrub",332925,398708,1,"EUROPE",13,"Southeastern Europe","YUG","Yugoslavia",0,0,0
"1171","383392-1","Ephedraceae","Ephedra","foeminea","Ephedra foeminea","Forssk.","LC",-8.53,1031,3.95,968,"scrambling shrub",332925,397229,2,"AFRICA",20,"Northern Africa","LBY","Libya",0,0,0
"1172","383392-1","Ephedraceae","Ephedra","foeminea","Ephedra foeminea","Forssk.","LC",-8.53,1031,3.95,968,"scrambling shrub",332925,803811,2,"AFRICA",24,"Northeast Tropical Africa","DJI","Djibouti",0,0,0
"1173","383392-1","Ephedraceae","Ephedra","foeminea","Ephedra foeminea","Forssk.","LC",-8.53,1031,3.95,968,"scrambling shrub",332925,397249,2,"AFRICA",24,"Northeast Tropical Africa","ERI","Eritrea",0,0,0
"1174","383392-1","Ephedraceae","Ephedra","foeminea","Ephedra foeminea","Forssk.","LC",-8.53,1031,3.95,968,"scrambling shrub",332925,398709,2,"AFRICA",24,"Northeast Tropical Africa","SOM","Somalia",0,0,0
"1175","383392-1","Ephedraceae","Ephedra","foeminea","Ephedra foeminea","Forssk.","LC",-8.53,1031,3.95,968,"scrambling shrub",332925,397250,3,"ASIA-TEMPERATE",34,"Western Asia","CYP","Cyprus",0,0,0
"1176","383392-1","Ephedraceae","Ephedra","foeminea","Ephedra foeminea","Forssk.","LC",-8.53,1031,3.95,968,"scrambling shrub",332925,398710,3,"ASIA-TEMPERATE",34,"Western Asia","EAI","East Aegean Is.",0,0,0
"1177","383392-1","Ephedraceae","Ephedra","foeminea","Ephedra foeminea","Forssk.","LC",-8.53,1031,3.95,968,"scrambling shrub",332925,398711,3,"ASIA-TEMPERATE",34,"Western Asia","LBS","Lebanon-Syria",0,0,0
"1178","383392-1","Ephedraceae","Ephedra","foeminea","Ephedra foeminea","Forssk.","LC",-8.53,1031,3.95,968,"scrambling shrub",332925,398712,3,"ASIA-TEMPERATE",34,"Western Asia","PAL","Palestine",0,0,0
"1179","383392-1","Ephedraceae","Ephedra","foeminea","Ephedra foeminea","Forssk.","LC",-8.53,1031,3.95,968,"scrambling shrub",332925,398713,3,"ASIA-TEMPERATE",34,"Western Asia","SIN","Sinai",0,0,0
"1180","383392-1","Ephedraceae","Ephedra","foeminea","Ephedra foeminea","Forssk.","LC",-8.53,1031,3.95,968,"scrambling shrub",332925,398714,3,"ASIA-TEMPERATE",34,"Western Asia","TUR","Turkey",0,0,0
"1181","383392-1","Ephedraceae","Ephedra","foeminea","Ephedra foeminea","Forssk.","LC",-8.53,1031,3.95,968,"scrambling shrub",332925,397251,3,"ASIA-TEMPERATE",35,"Arabian Peninsula","SAU","Saudi Arabia",0,0,0
"1182","383392-1","Ephedraceae","Ephedra","foeminea","Ephedra foeminea","Forssk.","LC",-8.53,1031,3.95,968,"scrambling shrub",332925,397252,3,"ASIA-TEMPERATE",35,"Arabian Peninsula","YEM","Yemen",0,0,0
"1183","961067-1","Ephedraceae","Ephedra","milleri","Ephedra milleri","Freitag & Maier-St.","LC",-8.25,948,5.24,757,"subshrub or shrub",332979,397322,3,"ASIA-TEMPERATE",35,"Arabian Peninsula","OMA","Oman",0,0,0
"1184","961067-1","Ephedraceae","Ephedra","milleri","Ephedra milleri","Freitag & Maier-St.","LC",-8.25,948,5.24,757,"subshrub or shrub",332979,398768,3,"ASIA-TEMPERATE",35,"Arabian Peninsula","YEM","Yemen",0,0,0
"1185","383425-1","Ephedraceae","Ephedra","minuta","Ephedra minuta","Florin","LC",-8.35,972,4.75,833,"subshrub",332982,1520782,3,"ASIA-TEMPERATE",32,"Middle Asia","TZK","Tadzhikistan",0,0,0
"1186","383425-1","Ephedraceae","Ephedra","minuta","Ephedra minuta","Florin","LC",-8.35,972,4.75,833,"subshrub",332982,397323,3,"ASIA-TEMPERATE",36,"China","CHC","China South-Central",0,0,0
"1187","383425-1","Ephedraceae","Ephedra","minuta","Ephedra minuta","Florin","LC",-8.35,972,4.75,833,"subshrub",332982,398769,3,"ASIA-TEMPERATE",36,"China","CHQ","Qinghai",0,0,0
"1188","1008173-1","Ephedraceae","Ephedra","monosperma","Ephedra monosperma","J.G.Gmel. ex C.A.Mey.","LC",-8.55,1046,3.86,989,"subshrub",332984,397325,3,"ASIA-TEMPERATE",30,"Siberia","BRY","Buryatiya",0,0,0
"1189","1008173-1","Ephedraceae","Ephedra","monosperma","Ephedra monosperma","J.G.Gmel. ex C.A.Mey.","LC",-8.55,1046,3.86,989,"subshrub",332984,398770,3,"ASIA-TEMPERATE",30,"Siberia","CTA","Chita",0,0,0
"1190","1008173-1","Ephedraceae","Ephedra","monosperma","Ephedra monosperma","J.G.Gmel. ex C.A.Mey.","LC",-8.55,1046,3.86,989,"subshrub",332984,398771,3,"ASIA-TEMPERATE",30,"Siberia","IRK","Irkutsk",0,0,0
"1191","1008173-1","Ephedraceae","Ephedra","monosperma","Ephedra monosperma","J.G.Gmel. ex C.A.Mey.","LC",-8.55,1046,3.86,989,"subshrub",332984,398772,3,"ASIA-TEMPERATE",30,"Siberia","KRA","Krasnoyarsk",0,0,0
"1192","1008173-1","Ephedraceae","Ephedra","monosperma","Ephedra monosperma","J.G.Gmel. ex C.A.Mey.","LC",-8.55,1046,3.86,989,"subshrub",332984,481447,3,"ASIA-TEMPERATE",30,"Siberia","TVA","Tuva",0,0,0
"1193","1008173-1","Ephedraceae","Ephedra","monosperma","Ephedra monosperma","J.G.Gmel. ex C.A.Mey.","LC",-8.55,1046,3.86,989,"subshrub",332984,398773,3,"ASIA-TEMPERATE",30,"Siberia","YAK","Yakutskiya",0,0,0
"1194","1008173-1","Ephedraceae","Ephedra","monosperma","Ephedra monosperma","J.G.Gmel. ex C.A.Mey.","LC",-8.55,1046,3.86,989,"subshrub",332984,397287,3,"ASIA-TEMPERATE",31,"Russian Far East","PRM","Primorye",0,0,0
"1195","1008173-1","Ephedraceae","Ephedra","monosperma","Ephedra monosperma","J.G.Gmel. ex C.A.Mey.","LC",-8.55,1046,3.86,989,"subshrub",332984,397326,3,"ASIA-TEMPERATE",36,"China","CHC","China South-Central",0,0,0
"1196","1008173-1","Ephedraceae","Ephedra","monosperma","Ephedra monosperma","J.G.Gmel. ex C.A.Mey.","LC",-8.55,1046,3.86,989,"subshrub",332984,398774,3,"ASIA-TEMPERATE",36,"China","CHI","Inner Mongolia",0,0,0
"1197","1008173-1","Ephedraceae","Ephedra","monosperma","Ephedra monosperma","J.G.Gmel. ex C.A.Mey.","LC",-8.55,1046,3.86,989,"subshrub",332984,398775,3,"ASIA-TEMPERATE",36,"China","CHN","China North-Central",0,0,0
"1198","1008173-1","Ephedraceae","Ephedra","monosperma","Ephedra monosperma","J.G.Gmel. ex C.A.Mey.","LC",-8.55,1046,3.86,989,"subshrub",332984,398776,3,"ASIA-TEMPERATE",36,"China","CHQ","Qinghai",0,0,0
"1199","1008173-1","Ephedraceae","Ephedra","monosperma","Ephedra monosperma","J.G.Gmel. ex C.A.Mey.","LC",-8.55,1046,3.86,989,"subshrub",332984,398777,3,"ASIA-TEMPERATE",36,"China","CHT","Tibet",0,0,0
"1200","1008173-1","Ephedraceae","Ephedra","monosperma","Ephedra monosperma","J.G.Gmel. ex C.A.Mey.","LC",-8.55,1046,3.86,989,"subshrub",332984,398778,3,"ASIA-TEMPERATE",36,"China","CHX","Xinjiang",0,0,0
"1201","1008173-1","Ephedraceae","Ephedra","monosperma","Ephedra monosperma","J.G.Gmel. ex C.A.Mey.","LC",-8.55,1046,3.86,989,"subshrub",332984,397288,3,"ASIA-TEMPERATE",37,"Mongolia","MON","Mongolia",0,0,0
"1202","383431-1","Ephedraceae","Ephedra","multiflora","Ephedra multiflora","Phil. ex Stapf","LC",-8.21,946,5.42,741,"shrub",332989,397327,8,"SOUTHERN AMERICA",85,"Southern South America","AGS","Argentina South",0,0,0
"1203","383431-1","Ephedraceae","Ephedra","multiflora","Ephedra multiflora","Phil. ex Stapf","LC",-8.21,946,5.42,741,"shrub",332989,398779,8,"SOUTHERN AMERICA",85,"Southern South America","AGW","Argentina Northwest",0,0,0
"1204","383431-1","Ephedraceae","Ephedra","multiflora","Ephedra multiflora","Phil. ex Stapf","LC",-8.21,946,5.42,741,"shrub",332989,398780,8,"SOUTHERN AMERICA",85,"Southern South America","CLN","Chile North",0,0,0
"1205","383434-1","Ephedraceae","Ephedra","nevadensis","Ephedra nevadensis","S.Watson","LC",-8.47,1017,4.17,936,"subshrub or shrub",332996,397289,7,"NORTHERN AMERICA",73,"Northwestern U.S.A.","ORE","Oregon",0,0,0
"1206","383434-1","Ephedraceae","Ephedra","nevadensis","Ephedra nevadensis","S.Watson","LC",-8.47,1017,4.17,936,"subshrub or shrub",332996,397328,7,"NORTHERN AMERICA",76,"Southwestern U.S.A.","ARI","Arizona",0,0,0
"1207","383434-1","Ephedraceae","Ephedra","nevadensis","Ephedra nevadensis","S.Watson","LC",-8.47,1017,4.17,936,"subshrub or shrub",332996,397329,7,"NORTHERN AMERICA",76,"Southwestern U.S.A.","CAL","California",0,0,0
"1208","383434-1","Ephedraceae","Ephedra","nevadensis","Ephedra nevadensis","S.Watson","LC",-8.47,1017,4.17,936,"subshrub or shrub",332996,398781,7,"NORTHERN AMERICA",76,"Southwestern U.S.A.","NEV","Nevada",0,0,0
"1209","383434-1","Ephedraceae","Ephedra","nevadensis","Ephedra nevadensis","S.Watson","LC",-8.47,1017,4.17,936,"subshrub or shrub",332996,398782,7,"NORTHERN AMERICA",76,"Southwestern U.S.A.","UTA","Utah",0,0,0
"1210","383434-1","Ephedraceae","Ephedra","nevadensis","Ephedra nevadensis","S.Watson","LC",-8.47,1017,4.17,936,"subshrub or shrub",332996,397290,7,"NORTHERN AMERICA",79,"Mexico","MXN","Mexico Northwest",0,0,0
"1211","276559-2","Ephedraceae","Ephedra","ochreata","Ephedra ochreata","Miers","LC",-7.6,776,10,293,"subshrub or shrub",333004,397330,8,"SOUTHERN AMERICA",85,"Southern South America","AGS","Argentina South",0,0,0
"1212","276559-2","Ephedraceae","Ephedra","ochreata","Ephedra ochreata","Miers","LC",-7.6,776,10,293,"subshrub or shrub",333004,398783,8,"SOUTHERN AMERICA",85,"Southern South America","AGW","Argentina Northwest",0,0,0
"1213","326022-1","Ephedraceae","Ephedra","oxyphylla","Ephedra oxyphylla","Riedl","NE",1.62,168,5.21,762,NA,333006,397291,3,"ASIA-TEMPERATE",34,"Western Asia","AFG","Afghanistan",0,0,0
"1214","383437-1","Ephedraceae","Ephedra","pachyclada","Ephedra pachyclada","Boiss.","LC",-8.53,1029,3.96,965,"subshrub or shrub",333007,397331,3,"ASIA-TEMPERATE",34,"Western Asia","AFG","Afghanistan",0,0,0
"1215","383437-1","Ephedraceae","Ephedra","pachyclada","Ephedra pachyclada","Boiss.","LC",-8.53,1029,3.96,965,"subshrub or shrub",333007,398784,3,"ASIA-TEMPERATE",34,"Western Asia","IRN","Iran",0,0,0
"1216","383437-1","Ephedraceae","Ephedra","pachyclada","Ephedra pachyclada","Boiss.","LC",-8.53,1029,3.96,965,"subshrub or shrub",333007,397333,3,"ASIA-TEMPERATE",34,"Western Asia","PAL","Palestine",0,0,0
"1217","383437-1","Ephedraceae","Ephedra","pachyclada","Ephedra pachyclada","Boiss.","LC",-8.53,1029,3.96,965,"subshrub or shrub",333007,402245,3,"ASIA-TEMPERATE",34,"Western Asia","SIN","Sinai",0,0,0
"1218","383437-1","Ephedraceae","Ephedra","pachyclada","Ephedra pachyclada","Boiss.","LC",-8.53,1029,3.96,965,"subshrub or shrub",333007,397332,3,"ASIA-TEMPERATE",35,"Arabian Peninsula","GST","Gulf States",0,0,0
"1219","383437-1","Ephedraceae","Ephedra","pachyclada","Ephedra pachyclada","Boiss.","LC",-8.53,1029,3.96,965,"subshrub or shrub",333007,398785,3,"ASIA-TEMPERATE",35,"Arabian Peninsula","OMA","Oman",0,0,0
"1220","383437-1","Ephedraceae","Ephedra","pachyclada","Ephedra pachyclada","Boiss.","LC",-8.53,1029,3.96,965,"subshrub or shrub",333007,402246,3,"ASIA-TEMPERATE",35,"Arabian Peninsula","SAU","Saudi Arabia",0,0,0
"1221","383437-1","Ephedraceae","Ephedra","pachyclada","Ephedra pachyclada","Boiss.","LC",-8.53,1029,3.96,965,"subshrub or shrub",333007,402244,3,"ASIA-TEMPERATE",35,"Arabian Peninsula","YEM","Yemen",0,0,0
"1222","383437-1","Ephedraceae","Ephedra","pachyclada","Ephedra pachyclada","Boiss.","LC",-8.53,1029,3.96,965,"subshrub or shrub",333007,398786,4,"ASIA-TROPICAL",40,"Indian Subcontinent","PAK","Pakistan",0,0,0
"1223","383441-1","Ephedraceae","Ephedra","pedunculata","Ephedra pedunculata","Engelm. ex S.Watson","LC",-8.46,1014,4.22,933,"climbing shrub",333012,397293,7,"NORTHERN AMERICA",77,"South-Central U.S.A.","TEX","Texas",0,0,0
"1224","383441-1","Ephedraceae","Ephedra","pedunculata","Ephedra pedunculata","Engelm. ex S.Watson","LC",-8.46,1014,4.22,933,"climbing shrub",333012,397294,7,"NORTHERN AMERICA",79,"Mexico","MXE","Mexico Northeast",0,0,0
"1225","326023-1","Ephedraceae","Ephedra","pentandra","Ephedra pentandra","Pachom.","NE",1.81,114,6.27,598,NA,333014,397295,3,"ASIA-TEMPERATE",34,"Western Asia","IRN","Iran",0,0,0
"1226","383448-1","Ephedraceae","Ephedra","procera","Ephedra procera","C.A.Mey.","NE",1.33,231,3.89,980,"shrub",333021,790444,1,"EUROPE",13,"Southeastern Europe","GRC","Greece",0,0,0
"1227","383448-1","Ephedraceae","Ephedra","procera","Ephedra procera","C.A.Mey.","NE",1.33,231,3.89,980,"shrub",333021,790446,1,"EUROPE",13,"Southeastern Europe","YUG","Yugoslavia",0,0,0
"1228","383448-1","Ephedraceae","Ephedra","procera","Ephedra procera","C.A.Mey.","NE",1.33,231,3.89,980,"shrub",333021,790442,3,"ASIA-TEMPERATE",32,"Middle Asia","TKM","Turkmenistan",0,0,0
"1229","383448-1","Ephedraceae","Ephedra","procera","Ephedra procera","C.A.Mey.","NE",1.33,231,3.89,980,"shrub",333021,790438,3,"ASIA-TEMPERATE",33,"Caucasus","NCS","North Caucasus",0,0,0
"1230","383448-1","Ephedraceae","Ephedra","procera","Ephedra procera","C.A.Mey.","NE",1.33,231,3.89,980,"shrub",333021,790443,3,"ASIA-TEMPERATE",33,"Caucasus","TCS","Transcaucasus",0,0,0
"1231","383448-1","Ephedraceae","Ephedra","procera","Ephedra procera","C.A.Mey.","NE",1.33,231,3.89,980,"shrub",333021,790440,3,"ASIA-TEMPERATE",34,"Western Asia","AFG","Afghanistan",0,0,0
"1232","383448-1","Ephedraceae","Ephedra","procera","Ephedra procera","C.A.Mey.","NE",1.33,231,3.89,980,"shrub",333021,790439,3,"ASIA-TEMPERATE",34,"Western Asia","CYP","Cyprus",0,0,0
"1233","383448-1","Ephedraceae","Ephedra","procera","Ephedra procera","C.A.Mey.","NE",1.33,231,3.89,980,"shrub",333021,790445,3,"ASIA-TEMPERATE",34,"Western Asia","EAI","East Aegean Is.",0,0,0
"1234","383448-1","Ephedraceae","Ephedra","procera","Ephedra procera","C.A.Mey.","NE",1.33,231,3.89,980,"shrub",333021,790447,3,"ASIA-TEMPERATE",34,"Western Asia","IRN","Iran",0,0,0
"1235","383448-1","Ephedraceae","Ephedra","procera","Ephedra procera","C.A.Mey.","NE",1.33,231,3.89,980,"shrub",333021,790448,3,"ASIA-TEMPERATE",34,"Western Asia","TUR","Turkey",0,0,0
"1236","383448-1","Ephedraceae","Ephedra","procera","Ephedra procera","C.A.Mey.","NE",1.33,231,3.89,980,"shrub",333021,790441,4,"ASIA-TROPICAL",40,"Indian Subcontinent","PAK","Pakistan",0,0,0
"1237","383448-1","Ephedraceae","Ephedra","procera","Ephedra procera","C.A.Mey.","NE",1.33,231,3.89,980,"shrub",333021,790449,4,"ASIA-TROPICAL",40,"Indian Subcontinent","WHM","West Himalaya",0,0,0
"1238","383449-1","Ephedraceae","Ephedra","przewalskii","Ephedra przewalskii","Stapf","LC",-8.53,1033,3.94,972,"shrub",333022,397296,3,"ASIA-TEMPERATE",32,"Middle Asia","KAZ","Kazakhstan",0,0,0
"1239","383449-1","Ephedraceae","Ephedra","przewalskii","Ephedra przewalskii","Stapf","LC",-8.53,1033,3.94,972,"shrub",333022,492863,3,"ASIA-TEMPERATE",32,"Middle Asia","KGZ","Kirgizstan",0,0,0
"1240","383449-1","Ephedraceae","Ephedra","przewalskii","Ephedra przewalskii","Stapf","LC",-8.53,1033,3.94,972,"shrub",333022,492864,3,"ASIA-TEMPERATE",32,"Middle Asia","TZK","Tadzhikistan",0,0,0
"1241","383449-1","Ephedraceae","Ephedra","przewalskii","Ephedra przewalskii","Stapf","LC",-8.53,1033,3.94,972,"shrub",333022,492865,3,"ASIA-TEMPERATE",32,"Middle Asia","UZB","Uzbekistan",0,0,0
"1242","383449-1","Ephedraceae","Ephedra","przewalskii","Ephedra przewalskii","Stapf","LC",-8.53,1033,3.94,972,"shrub",333022,397335,3,"ASIA-TEMPERATE",36,"China","CHI","Inner Mongolia",0,0,0
"1243","383449-1","Ephedraceae","Ephedra","przewalskii","Ephedra przewalskii","Stapf","LC",-8.53,1033,3.94,972,"shrub",333022,398788,3,"ASIA-TEMPERATE",36,"China","CHN","China North-Central",0,0,0
"1244","383449-1","Ephedraceae","Ephedra","przewalskii","Ephedra przewalskii","Stapf","LC",-8.53,1033,3.94,972,"shrub",333022,397336,3,"ASIA-TEMPERATE",36,"China","CHQ","Qinghai",0,0,0
"1245","383449-1","Ephedraceae","Ephedra","przewalskii","Ephedra przewalskii","Stapf","LC",-8.53,1033,3.94,972,"shrub",333022,398789,3,"ASIA-TEMPERATE",36,"China","CHX","Xinjiang",0,0,0
"1246","383449-1","Ephedraceae","Ephedra","przewalskii","Ephedra przewalskii","Stapf","LC",-8.53,1033,3.94,972,"shrub",333022,397297,3,"ASIA-TEMPERATE",37,"Mongolia","MON","Mongolia",0,0,0
"1247","383449-1","Ephedraceae","Ephedra","przewalskii","Ephedra przewalskii","Stapf","LC",-8.53,1033,3.94,972,"shrub",333022,397298,4,"ASIA-TROPICAL",40,"Indian Subcontinent","PAK","Pakistan",0,0,0
"1248","326025-1","Ephedraceae","Ephedra","pseudodistachya","Ephedra pseudodistachya","Pachom.","NE",1.58,185,4.98,793,"shrub",333024,481436,3,"ASIA-TEMPERATE",30,"Siberia","ALT","Altay",0,0,0
"1249","326025-1","Ephedraceae","Ephedra","pseudodistachya","Ephedra pseudodistachya","Pachom.","NE",1.58,185,4.98,793,"shrub",333024,481439,3,"ASIA-TEMPERATE",30,"Siberia","BRY","Buryatiya",0,0,0
"1250","326025-1","Ephedraceae","Ephedra","pseudodistachya","Ephedra pseudodistachya","Pachom.","NE",1.58,185,4.98,793,"shrub",333024,481438,3,"ASIA-TEMPERATE",30,"Siberia","KRA","Krasnoyarsk",0,0,0
"1251","326025-1","Ephedraceae","Ephedra","pseudodistachya","Ephedra pseudodistachya","Pachom.","NE",1.58,185,4.98,793,"shrub",333024,481437,3,"ASIA-TEMPERATE",30,"Siberia","TVA","Tuva",0,0,0
"1252","326025-1","Ephedraceae","Ephedra","pseudodistachya","Ephedra pseudodistachya","Pachom.","NE",1.58,185,4.98,793,"shrub",333024,481435,3,"ASIA-TEMPERATE",30,"Siberia","WSB","West Siberia",0,0,0
"1253","326025-1","Ephedraceae","Ephedra","pseudodistachya","Ephedra pseudodistachya","Pachom.","NE",1.58,185,4.98,793,"shrub",333024,481434,3,"ASIA-TEMPERATE",37,"Mongolia","MON","Mongolia",0,0,0
"1254","383451-1","Ephedraceae","Ephedra","regeliana","Ephedra regeliana","Florin","LC",-8.52,1026,4,960,"subshrub",333027,481345,3,"ASIA-TEMPERATE",30,"Siberia","ALT","Altay",0,0,0
"1255","383451-1","Ephedraceae","Ephedra","regeliana","Ephedra regeliana","Florin","LC",-8.52,1026,4,960,"subshrub",333027,481346,3,"ASIA-TEMPERATE",30,"Siberia","TVA","Tuva",0,0,0
"1256","383451-1","Ephedraceae","Ephedra","regeliana","Ephedra regeliana","Florin","LC",-8.52,1026,4,960,"subshrub",333027,397337,3,"ASIA-TEMPERATE",32,"Middle Asia","KAZ","Kazakhstan",0,0,0
"1257","383451-1","Ephedraceae","Ephedra","regeliana","Ephedra regeliana","Florin","LC",-8.52,1026,4,960,"subshrub",333027,398790,3,"ASIA-TEMPERATE",32,"Middle Asia","KGZ","Kirgizstan",0,0,0
"1258","383451-1","Ephedraceae","Ephedra","regeliana","Ephedra regeliana","Florin","LC",-8.52,1026,4,960,"subshrub",333027,398791,3,"ASIA-TEMPERATE",32,"Middle Asia","TZK","Tadzhikistan",0,0,0
"1259","383451-1","Ephedraceae","Ephedra","regeliana","Ephedra regeliana","Florin","LC",-8.52,1026,4,960,"subshrub",333027,398792,3,"ASIA-TEMPERATE",32,"Middle Asia","UZB","Uzbekistan",0,0,0
"1260","383451-1","Ephedraceae","Ephedra","regeliana","Ephedra regeliana","Florin","LC",-8.52,1026,4,960,"subshrub",333027,397299,3,"ASIA-TEMPERATE",34,"Western Asia","AFG","Afghanistan",0,0,0
"1261","383451-1","Ephedraceae","Ephedra","regeliana","Ephedra regeliana","Florin","LC",-8.52,1026,4,960,"subshrub",333027,397300,3,"ASIA-TEMPERATE",36,"China","CHX","Xinjiang",0,0,0
"1262","383451-1","Ephedraceae","Ephedra","regeliana","Ephedra regeliana","Florin","LC",-8.52,1026,4,960,"subshrub",333027,397301,4,"ASIA-TROPICAL",40,"Indian Subcontinent","PAK","Pakistan",0,0,0
"1263","383451-1","Ephedraceae","Ephedra","regeliana","Ephedra regeliana","Florin","LC",-8.52,1026,4,960,"subshrub",333027,1377969,4,"ASIA-TROPICAL",40,"Indian Subcontinent","WHM","West Himalaya",0,0,0
"1264","326027-1","Ephedraceae","Ephedra","rhytidosperma","Ephedra rhytidosperma","Pachom.","LC",-8.43,996,4.37,906,"subshrub",333028,397302,3,"ASIA-TEMPERATE",36,"China","CHI","Inner Mongolia",0,0,0
"1265","326027-1","Ephedraceae","Ephedra","rhytidosperma","Ephedra rhytidosperma","Pachom.","LC",-8.43,996,4.37,906,"subshrub",333028,402247,3,"ASIA-TEMPERATE",36,"China","CHN","China North-Central",0,0,0
"1266","326027-1","Ephedraceae","Ephedra","rhytidosperma","Ephedra rhytidosperma","Pachom.","LC",-8.43,996,4.37,906,"subshrub",333028,1375593,3,"ASIA-TEMPERATE",37,"Mongolia","MON","Mongolia",0,0,0
"1267","20011950-1","Ephedraceae","Ephedra","rituensis","Ephedra rituensis","Y.Yang, D.Z.Fu & G.H.Zhu","LC",-8.55,1043,3.88,986,"subshrub",333030,397338,3,"ASIA-TEMPERATE",36,"China","CHQ","Qinghai",0,0,0
"1268","20011950-1","Ephedraceae","Ephedra","rituensis","Ephedra rituensis","Y.Yang, D.Z.Fu & G.H.Zhu","LC",-8.55,1043,3.88,986,"subshrub",333030,398793,3,"ASIA-TEMPERATE",36,"China","CHT","Tibet",0,0,0
