"","powo_id","family","genus","species","taxon_name","taxon_authors","RL.cat","EDGE.median","ED.median","lifeform_description","accepted_plant_name_id","group"
"399","871784-1","Zamiaceae","Encephalartos","tegulaneus","Encephalartos tegulaneus","Melville","LC",0.16544908,3.077486,"shrub",385254,"Gymnosperms"
"400","297138-1","Zamiaceae","Encephalartos","transvenosus","Encephalartos transvenosus","Stapf & Burtt Davy","NT",0.4386825,3.408276,NA,385256,"Gymnosperms"
"401","871785-1","Zamiaceae","Encephalartos","trispinosus","Encephalartos trispinosus","(Hook.f.) R.A.Dyer","VU",0.956477397,3.825338456,"shrub",385258,"Gymnosperms"
"402","934728-1","Zamiaceae","Encephalartos","turneri","Encephalartos turneri","Lavranos & D.L.Goode","LC",0.199439349,3.754662,"shrub",385259,"Gymnosperms"
"403","297140-1","Zamiaceae","Encephalartos","umbeluziensis","Encephalartos umbeluziensis","R.A.Dyer","EN",0.73385003,1.636504111,"subshrub",385260,"Gymnosperms"
"404","297144-1","Zamiaceae","Encephalartos","villosus","Encephalartos villosus","Lem.","LC",0.149825199,2.205362057,"subshrub",385265,"Gymnosperms"
"405","986594-1","Zamiaceae","Encephalartos","whitelockii","Encephalartos whitelockii","P.J.H.Hurter","CR",2.238937351,2.329477088,"shrub",385270,"Gymnosperms"
"406","297146-1","Zamiaceae","Encephalartos","woodii","Encephalartos woodii","Sander","EW",2.290843256,2.366911639,"tree",385271,"Gymnosperms"
"407","383343-1","Ephedraceae","Ephedra","alata","Ephedra alata","Decne.","LC",0.064981924,1.02804,"subshrub or shrub",332847,"Gymnosperms"
"408","60459745-2","Ephedraceae","Ephedra","altissima","Ephedra altissima","Desf.","LC",0.047079238,0.876906,"subshrub or shrub",332855,"Gymnosperms"
"409","383352-1","Ephedraceae","Ephedra","americana","Ephedra americana","Humb. & Bonpl. ex Willd.","LC",0.049908276,0.899958298,"subshrub",332859,"Gymnosperms"
"410","383355-1","Ephedraceae","Ephedra","antisyphilitica","Ephedra antisyphilitica","Berland. ex C.A.Mey.","LC",0.005788949,0.106751332,"subshrub or shrub",332871,"Gymnosperms"
"411","383356-1","Ephedraceae","Ephedra","aphylla","Ephedra aphylla","Forssk.","LC",0.039504453,0.754555001,"subshrub or shrub",332875,"Gymnosperms"
"412","383362-1","Ephedraceae","Ephedra","aspera","Ephedra aspera","Engelm. ex S.Watson","LC",0.010402759,0.179797323,"subshrub or shrub",332881,"Gymnosperms"
"413","326010-1","Ephedraceae","Ephedra","aurantiaca","Ephedra aurantiaca","Takht. & Pachom.",NA,0.376694394,1.202770437,"subshrub",332883,"Gymnosperms"
"414","276558-2","Ephedraceae","Ephedra","boelckei","Ephedra boelckei","F.A.Roig","LC",0.108494931,2.151296,NA,332884,"Gymnosperms"
"415","326011-1","Ephedraceae","Ephedra","botschantzevii","Ephedra botschantzevii","Pachom.",NA,0.302616753,0.932758155,"shrub",332886,"Gymnosperms"
"416","91122-2","Ephedraceae","Ephedra","breana","Ephedra breana","Phil.","LC",0.099111747,2.001294431,"subshrub or shrub",332888,"Gymnosperms"
"417","326012-1","Ephedraceae","Ephedra","brevifoliata","Ephedra brevifoliata","Ghahr.","DD",0.380752951,1.044936495,NA,332889,"Gymnosperms"
"418","383367-1","Ephedraceae","Ephedra","californica","Ephedra californica","S.Watson","LC",0.051238716,0.87171,"subshrub or shrub",332890,"Gymnosperms"
"419","329491-2","Ephedraceae","Ephedra","chilensis","Ephedra chilensis","C.Presl","LC",0.114718434,2.129645,"subshrub or shrub",332893,"Gymnosperms"
"420","91125-2","Ephedraceae","Ephedra","compacta","Ephedra compacta","Rose","LC",0.023584546,0.4152,"subshrub",332900,"Gymnosperms"
"421","91126-2","Ephedraceae","Ephedra","coryi","Ephedra coryi","E.L.Reed","LC",0.023737131,0.450551,"subshrub or shrub",332901,"Gymnosperms"
"422","91128-2","Ephedraceae","Ephedra","cutleri","Ephedra cutleri","Peebles","LC",0.031552892,0.497676,"subshrub or shrub",332903,"Gymnosperms"
"423","383378-1","Ephedraceae","Ephedra","dahurica","Ephedra dahurica","Turcz.","LC",0.045016017,0.890353792,"subshrub",332904,"Gymnosperms"
"424","77077400-1","Ephedraceae","Ephedra","dawuensis","Ephedra dawuensis","Y.Yang","LC",0.058176581,1.064714189,"subshrub",346778,"Gymnosperms"
"425","383381-1","Ephedraceae","Ephedra","distachya","Ephedra distachya","L.","LC",0.011535893,0.195621499,"subshrub",332906,"Gymnosperms"
"426","928049-1","Ephedraceae","Ephedra","equisetina","Ephedra equisetina","Bunge",NA,0.129838391,0.357574626,"shrub",332918,"Gymnosperms"
"427","383389-1","Ephedraceae","Ephedra","fasciculata","Ephedra fasciculata","A.Nelson","LC",0.028970676,0.572669,"subshrub or shrub",332920,"Gymnosperms"
"428","383390-1","Ephedraceae","Ephedra","fedtschenkoae","Ephedra fedtschenkoae","Paulsen","LC",0.076599292,1.21333,"shrub or tree",332922,"Gymnosperms"
"429","383392-1","Ephedraceae","Ephedra","foeminea","Ephedra foeminea","Forssk.","LC",0.017055125,0.299324249,"scrambling shrub",332925,"Gymnosperms"
"430","383372-1","Ephedraceae","Ephedra","ciliata","Ephedra ciliata","Fisch. & C.A.Mey.","LC",0.024921326,0.429600571,"scrambling shrub",332895,"Gymnosperms"
"431","383397-1","Ephedraceae","Ephedra","fragilis","Ephedra fragilis","Desf.","LC",0.017992037,0.297927158,"scrambling shrub",332930,"Gymnosperms"
"432","383398-1","Ephedraceae","Ephedra","frustillata","Ephedra frustillata","Miers","LC",0.240630021,5.738105845,"subshrub",332935,"Gymnosperms"
"433","91130-2","Ephedraceae","Ephedra","funerea","Ephedra funerea","Coville & C.V.Morton","NT",0.083151319,0.686581,"subshrub or shrub",332936,"Gymnosperms"
"434","60470164-2","Ephedraceae","Ephedra","gerardiana","Ephedra gerardiana","Wall. ex Klotzsch & Garcke","VU",0.32191826,1.337402852,"subshrub",332937,"Gymnosperms"
"435","326018-1","Ephedraceae","Ephedra","holoptera","Ephedra holoptera","Riedl",NA,0.460026387,1.358348237,NA,332950,"Gymnosperms"
"436","383409-1","Ephedraceae","Ephedra","intermedia","Ephedra intermedia","Schrenk & C.A.Mey.","LC",0.033283453,0.515711,"subshrub",332952,"Gymnosperms"
"437","77112276-1","Ephedraceae","Ephedra","kardangensis","Ephedra kardangensis","P.Sharma & P.L.Uniyal","LC",0.054037665,1.129808701,"subshrub",465904,"Gymnosperms"
"438","383409-1","Ephedraceae","Ephedra","intermedia","Ephedra intermedia","Schrenk & C.A.Mey.","DD",0.389088129,1.284183321,"subshrub",332952,"Gymnosperms"
"439","996008-1","Ephedraceae","Ephedra","laristanica","Ephedra laristanica","Assadi","LC",0.041860731,0.728814126,NA,332960,"Gymnosperms"
"440","383413-1","Ephedraceae","Ephedra","likiangensis","Ephedra likiangensis","Florin","LC",0.057239719,0.930427077,"subshrub",332962,"Gymnosperms"
"441","383415-1","Ephedraceae","Ephedra","lomatolepis","Ephedra lomatolepis","Schrenk","LC",0.018019484,0.312745882,"subshrub",332966,"Gymnosperms"
"442","383392-1","Ephedraceae","Ephedra","foeminea","Ephedra foeminea","Forssk.","LC",0.020999571,0.337098427,"scrambling shrub",332925,"Gymnosperms"
"443","961067-1","Ephedraceae","Ephedra","milleri","Ephedra milleri","Freitag & Maier-St.","LC",0.118993876,1.9067,"subshrub or shrub",332979,"Gymnosperms"
"444","383425-1","Ephedraceae","Ephedra","minuta","Ephedra minuta","Florin","LC",0.078585084,1.350668161,"subshrub",332982,"Gymnosperms"
"445","1008173-1","Ephedraceae","Ephedra","monosperma","Ephedra monosperma","J.G.Gmel. ex C.A.Mey.","LC",0.018776385,0.312598278,"subshrub",332984,"Gymnosperms"
"446","383431-1","Ephedraceae","Ephedra","multiflora","Ephedra multiflora","Phil. ex Stapf","LC",0.104729637,1.998306468,"shrub",332989,"Gymnosperms"
"447","383434-1","Ephedraceae","Ephedra","nevadensis","Ephedra nevadensis","S.Watson","LC",0.047614868,0.731639,"subshrub or shrub",332996,"Gymnosperms"
"448","276559-2","Ephedraceae","Ephedra","ochreata","Ephedra ochreata","Miers","LC",0.301512673,5.941150059,"subshrub or shrub",333004,"Gymnosperms"
"449","326022-1","Ephedraceae","Ephedra","oxyphylla","Ephedra oxyphylla","Riedl",NA,0.311717192,1.388935249,NA,333006,"Gymnosperms"
"450","383437-1","Ephedraceae","Ephedra","pachyclada","Ephedra pachyclada","Boiss.","LC",0.019703064,0.348376407,"subshrub or shrub",333007,"Gymnosperms"
"451","383441-1","Ephedraceae","Ephedra","pedunculata","Ephedra pedunculata","Engelm. ex S.Watson","LC",0.049596125,0.782339,"climbing shrub",333012,"Gymnosperms"
"452","326023-1","Ephedraceae","Ephedra","pentandra","Ephedra pentandra","Pachom.",NA,0.32226953,1.430585253,NA,333014,"Gymnosperms"
"453","383448-1","Ephedraceae","Ephedra","procera","Ephedra procera","C.A.Mey.",NA,0.043603068,0.144565175,"shrub",333021,"Gymnosperms"
"454","383449-1","Ephedraceae","Ephedra","przewalskii","Ephedra przewalskii","Stapf","LC",0.024852709,0.423672,"shrub",333022,"Gymnosperms"
"455","326025-1","Ephedraceae","Ephedra","pseudodistachya","Ephedra pseudodistachya","Pachom.",NA,0.351604553,1.208325966,"shrub",333024,"Gymnosperms"
"456","383451-1","Ephedraceae","Ephedra","regeliana","Ephedra regeliana","Florin","LC",0.027172653,0.421013973,"subshrub",333027,"Gymnosperms"
"457","326027-1","Ephedraceae","Ephedra","rhytidosperma","Ephedra rhytidosperma","Pachom.","LC",0.049247778,0.900078172,"subshrub",333028,"Gymnosperms"
"458","20011950-1","Ephedraceae","Ephedra","rituensis","Ephedra rituensis","Y.Yang, D.Z.Fu & G.H.Zhu","LC",0.01973355,0.337510167,"subshrub",333030,"Gymnosperms"
"459","312979-2","Ephedraceae","Ephedra","rupestris","Ephedra rupestris","Benth.","LC",0.080286335,1.464491,NA,333032,"Gymnosperms"
"460","383455-1","Ephedraceae","Ephedra","sarcocarpa","Ephedra sarcocarpa","Aitch. & Hemsl.","LC",0.022607621,0.373350001,NA,333033,"Gymnosperms"
"461","383460-1","Ephedraceae","Ephedra","sinica","Ephedra sinica","Stapf","LC",0.039924364,0.763935,"perennial or subshrub",333041,"Gymnosperms"
"462","70028728-1","Ephedraceae","Ephedra","somalensis","Ephedra somalensis","Freitag & Maier-St.","LC",0.020418945,0.34807092,"subshrub or shrub",333042,"Gymnosperms"
"463","928048-1","Ephedraceae","Ephedra","strobilacea","Ephedra strobilacea","Bunge","LC",0.075694391,1.490391,"shrub",333044,"Gymnosperms"
"464","383409-1","Ephedraceae","Ephedra","intermedia","Ephedra intermedia","Schrenk & C.A.Mey.",NA,0.374950846,1.213389768,"subshrub",332952,"Gymnosperms"
"465","383466-1","Ephedraceae","Ephedra","tilhoana","Ephedra tilhoana","Maire","DD",0.541562878,1.682563811,"subshrub or shrub",333050,"Gymnosperms"
"466","30155955-2","Ephedraceae","Ephedra","torreyana","Ephedra torreyana","S.Watson","LC",0.006279779,0.106130313,"subshrub or shrub",333051,"Gymnosperms"
"467","326031-1","Ephedraceae","Ephedra","transitoria","Ephedra transitoria","Riedl","LC",0.020764405,0.336653188,"subshrub",333053,"Gymnosperms"
"468","383468-1","Ephedraceae","Ephedra","triandra","Ephedra triandra","Tul.","LC",0.057858909,0.853213787,"shrub",333054,"Gymnosperms"
"469","383471-1","Ephedraceae","Ephedra","trifurca","Ephedra trifurca","Torr. ex S.Watson","LC",0.01005854,0.179731732,"shrub",333056,"Gymnosperms"
"470","326032-1","Ephedraceae","Ephedra","trifurcata","Ephedra trifurcata","Zöllner","DD",0.356584051,1.16460858,"shrub",333057,"Gymnosperms"
"471","383472-1","Ephedraceae","Ephedra","tweedieana","Ephedra tweedieana","C.A.Mey.",NA,0.201695244,0.756060572,NA,333058,"Gymnosperms"
"472","91144-2","Ephedraceae","Ephedra","viridis","Ephedra viridis","Coville","LC",0.076970075,1.412738186,"subshrub or shrub",333061,"Gymnosperms"
"473","326034-1","Ephedraceae","Ephedra","vvedenskyi","Ephedra vvedenskyi","Pachom.",NA,0.601559918,1.948334006,"subshrub",333068,"Gymnosperms"
"474","687975-1","Podocarpaceae","Falcatifolium","angustum","Falcatifolium angustum","de Laub.","EN",5.81687881,13.06163572,"tree",385367,"Gymnosperms"
"475","687976-1","Podocarpaceae","Falcatifolium","falciforme","Falcatifolium falciforme","(Parl.) de Laub.","NT",2.557232296,19.97622313,"tree",385368,"Gymnosperms"
"476","935584-1","Podocarpaceae","Falcatifolium","gruezoi","Falcatifolium gruezoi","de Laub.","NT",1.558727713,12.29048864,"shrub or tree",385371,"Gymnosperms"
"477","687977-1","Podocarpaceae","Falcatifolium","papuanum","Falcatifolium papuanum","de Laub.","LC",1.087798387,22.46726859,"tree",385372,"Gymnosperms"
"478","936128-1","Podocarpaceae","Falcatifolium","sleumeri","Falcatifolium sleumeri","de Laub. & Silba","NT",1.722406568,14.33494297,"subshrub",385373,"Gymnosperms"
"479","687978-1","Podocarpaceae","Falcatifolium","taxoides","Falcatifolium taxoides","(Brongn. & Gris) de Laub.","LC",0.938888395,20.63629116,"tree",385374,"Gymnosperms"
"480","105034-2","Cupressaceae","Fitzroya","cupressoides","Fitzroya cupressoides","(Molina) I.M.Johnst.","EN",4.634119607,9.573104926,"tree",385383,"Gymnosperms"
"481","262079-1","Cupressaceae","Fokienia","hodginsii","Fokienia hodginsii","(Dunn) A.Henry & H H.Thomas",NA,5.035070887,18.47889352,"tree",385391,"Gymnosperms"
"482","262125-1","Ginkgoaceae","Ginkgo","biloba","Ginkgo biloba","L.","EN",148.9072295,315,"tree",334053,"Gymnosperms"
"483","262131-1","Cupressaceae","Glyptostrobus","pensilis","Glyptostrobus pensilis","(D.Don) K.Koch","CR",14.28840151,14.87418275,"tree",385446,"Gymnosperms"
"484","383498-1","Gnetaceae","Gnetum","acutum","Gnetum acutum","Markgr.","VU",0.731392538,2.905466996,"climber",334091,"Gymnosperms"
"485","383499-1","Gnetaceae","Gnetum","africanum","Gnetum africanum","Welw.","NT",0.872066394,7.535311733,"climber",334092,"Gymnosperms"
"486","383502-1","Gnetaceae","Gnetum","arboreum","Gnetum arboreum","Foxw.","DD",0.854854286,3.955494673,"climber",334095,"Gymnosperms"
"487","383503-1","Gnetaceae","Gnetum","bosavicum","Gnetum bosavicum","Markgr.","LC",0.1713593,3.649067883,"climber",334096,"Gymnosperms"
"488","383505-1","Gnetaceae","Gnetum","buchholzianum","Gnetum buchholzianum","Engl.","NT",1.268103571,9.890468586,"climber",334098,"Gymnosperms"
"489","1019393-2","Gnetaceae","Gnetum","camporum","Gnetum camporum","(Markgr.) D.W.Stev. & Zanoni","LC",0.149509134,2.850603,"climber",334100,"Gymnosperms"
"490","980746-1","Gnetaceae","Gnetum","catasphaericum","Gnetum catasphaericum","H.Shao","DD",0.900222557,2.727536964,"climber",334101,"Gymnosperms"
"491","383509-1","Gnetaceae","Gnetum","contractum","Gnetum contractum","Markgr.","VU",0.846858553,3.866674988,"climber",334104,"Gymnosperms"
"492","383510-1","Gnetaceae","Gnetum","costatum","Gnetum costatum","K.Schum.","LC",0.048768689,0.864034001,"tree",334105,"Gymnosperms"
"493","383512-1","Gnetaceae","Gnetum","cuspidatum","Gnetum cuspidatum","Blume","LC",0.134171266,2.469746,"climber",334107,"Gymnosperms"
"494","383513-1","Gnetaceae","Gnetum","diminutum","Gnetum diminutum","Markgr.","NT",0.401053426,3.520572,"climber",334108,"Gymnosperms"
"495","383515-1","Gnetaceae","Gnetum","edule","Gnetum edule","(Willd.) Blume",NA,0.677305826,1.876956767,"climber",334110,"Gymnosperms"
"496","383516-1","Gnetaceae","Gnetum","formosum","Gnetum formosum","Markgr.","LC",0.227659346,4.053839959,"climber",334111,"Gymnosperms"
"497","980747-1","Gnetaceae","Gnetum","giganteum","Gnetum giganteum","H.Shao","DD",0.814117018,3.365653041,"climber",334114,"Gymnosperms"
"498","383519-1","Gnetaceae","Gnetum","globosum","Gnetum globosum","Markgr.","VU",1.028451769,3.731923375,"climber",334115,"Gymnosperms"
"499","383520-1","Gnetaceae","Gnetum","gnemon","Gnetum gnemon","L.","LC",0.046607705,0.886908377,"tree",334116,"Gymnosperms"
"500","383521-1","Gnetaceae","Gnetum","gnemonoides","Gnetum gnemonoides","Brongn.","LC",0.365875233,7.916792612,"climber",334129,"Gymnosperms"
"501","383522-1","Gnetaceae","Gnetum","gracilipes","Gnetum gracilipes","C.Y.Cheng","DD",0.718689965,3.541282906,"climber",334130,"Gymnosperms"
"502","1007842-1","Gnetaceae","Gnetum","hainanense","Gnetum hainanense","C.Y.Cheng ex L.K.Fu, Y.F.Yu & M.G.Gilbert","LC",0.07793496,1.230589793,"climber",334132,"Gymnosperms"
"503","77137092-1","Gnetaceae","Gnetum","interruptum","Gnetum interruptum","Biye",NA,1.300487438,4.372650885,NA,490761,"Gymnosperms"
"504","383529-1","Gnetaceae","Gnetum","klossii","Gnetum klossii","Merr. ex Markgr.","LC",0.042028214,0.692480793,"climber",334137,"Gymnosperms"
"505","383530-1","Gnetaceae","Gnetum","latifolium","Gnetum latifolium","Blume","LC",0.114758209,1.94879131,"climber",334138,"Gymnosperms"
"506","77137093-1","Gnetaceae","Gnetum","latispicum","Gnetum latispicum","Biye",NA,1.160399954,4.883172886,NA,490727,"Gymnosperms"
"507","383533-1","Gnetaceae","Gnetum","leptostachyum","Gnetum leptostachyum","Blume","LC",0.055874049,1.036437409,"climber",334149,"Gymnosperms"
"508","111368-2","Gnetaceae","Gnetum","leyboldii","Gnetum leyboldii","Tul.","LC",0.140346202,2.906019,"climber",334154,"Gymnosperms"
"509","383535-1","Gnetaceae","Gnetum","loerzingii","Gnetum loerzingii","Markgr.","DD",0.908005471,3.219313387,"climber",334156,"Gymnosperms"
"510","383537-1","Gnetaceae","Gnetum","luofuense","Gnetum luofuense","C.Y.Cheng","NT",0.143386255,1.217081889,"climber",334158,"Gymnosperms"
"511","383540-1","Gnetaceae","Gnetum","macrostachyum","Gnetum macrostachyum","Hook.f.","LC",0.091995743,2.04818401,"climber",334161,"Gymnosperms"
"512","383542-1","Gnetaceae","Gnetum","microcarpum","Gnetum microcarpum","Blume","LC",0.036095425,0.723709711,"climber",334163,"Gymnosperms"
"513","383546-1","Gnetaceae","Gnetum","montanum","Gnetum montanum","Markgr.","LC",0.063994358,1.039355835,"climber",334171,"Gymnosperms"
"514","383547-1","Gnetaceae","Gnetum","neglectum","Gnetum neglectum","Blume","NT",0.261113317,2.33259,"climber",334174,"Gymnosperms"
"515","111373-2","Gnetaceae","Gnetum","nodiflorum","Gnetum nodiflorum","Brongn.","LC",0.073748591,1.240588848,"climber",334179,"Gymnosperms"
"516","383551-1","Gnetaceae","Gnetum","oblongum","Gnetum oblongum","Markgr.","NT",0.526372378,4.387752299,"climber",334181,"Gymnosperms"
"517","383554-1","Gnetaceae","Gnetum","oxycarpum","Gnetum oxycarpum","Ridl.","EN",3.195172915,7.143557515,"climber",334184,"Gymnosperms"
"518","111375-2","Gnetaceae","Gnetum","paniculatum","Gnetum paniculatum","Spruce ex Benth.","LC",0.068218467,1.129471569,"climber",334185,"Gymnosperms"
"519","383557-1","Gnetaceae","Gnetum","parvifolium","Gnetum parvifolium","(Warb.) W.C.Cheng","LC",0.083546166,1.435175155,"climber",334187,"Gymnosperms"
"520","383559-1","Gnetaceae","Gnetum","pendulum","Gnetum pendulum","C.Y.Cheng","LC",0.283041218,6.191579875,"climber",334189,"Gymnosperms"
"521","383564-1","Gnetaceae","Gnetum","raya","Gnetum raya","Markgr.","LC",0.312435677,8.488922557,"climber",334195,"Gymnosperms"
"522","383566-1","Gnetaceae","Gnetum","ridleyi","Gnetum ridleyi","Gamble ex Markgr.","DD",1.130193621,5.977997081,"climber",334196,"Gymnosperms"
"523","111377-2","Gnetaceae","Gnetum","schwackeanum","Gnetum schwackeanum","Taub. ex Schenck","LC",0.074843385,1.243285283,"climber",334200,"Gymnosperms"
"524","383572-1","Gnetaceae","Gnetum","tenuifolium","Gnetum tenuifolium","Ridl.","LC",0.111596309,1.892156132,"climber",334202,"Gymnosperms"
"525","383578-1","Gnetaceae","Gnetum","urens","Gnetum urens","(Aubl.) Blume","LC",0.06866805,1.133566755,"climber",334206,"Gymnosperms"
"526","111379-2","Gnetaceae","Gnetum","venosum","Gnetum venosum","Spruce ex Benth.","LC",0.306874597,6.720867417,"climber",334208,"Gymnosperms"
"527","910729-1","Podocarpaceae","Halocarpus","bidwillii","Halocarpus bidwillii","(Hook.f. ex Kirk) C.J.Quinn","LC",1.865941949,31.29355948,"shrub",385511,"Gymnosperms"
"528","910730-1","Podocarpaceae","Halocarpus","biformis","Halocarpus biformis","(Hook.) C.J.Quinn","LC",1.654754462,26.0277904,"tree",385512,"Gymnosperms"
"529","910731-1","Podocarpaceae","Halocarpus","kirkii","Halocarpus kirkii","(F.Muell. ex Parl.) C.J.Quinn","NT",3.036684626,25.70300108,"tree",385513,"Gymnosperms"
"530","979327-1","Cupressaceae","Juniperus","angosturana","Juniperus angosturana","R.P.Adams","VU",0.023918013,0.101449849,"tree",377446,"Gymnosperms"
"531","60445108-2","Cupressaceae","Juniperus","arizonica","Juniperus arizonica","(R.P.Adams) R.P.Adams","LC",0.073775752,1.573689124,"shrub or tree",381373,"Gymnosperms"
"532","132457-2","Cupressaceae","Juniperus","ashei","Juniperus ashei","J.Buchholz","LC",0.073790964,1.236984,"shrub or tree",377454,"Gymnosperms"
"533","279054-2","Cupressaceae","Juniperus","barbadensis","Juniperus barbadensis","L.","VU",0.346447465,1.462437,"tree",377451,"Gymnosperms"
"534","279056-2","Cupressaceae","Juniperus","bermudiana","Juniperus bermudiana","L.","CR",0.560512606,0.632461647,"tree",377429,"Gymnosperms"
"535","132460-2","Cupressaceae","Juniperus","blancoi","Juniperus blancoi","Martínez","NT",0.194161204,1.705281,"tree",377439,"Gymnosperms"
"536","262158-1","Cupressaceae","Juniperus","brevifolia","Juniperus brevifolia","(Seub.) Antoine","VU",0.352010967,1.459198537,"tree",377435,"Gymnosperms"
"537","262163-1","Cupressaceae","Juniperus","californica","Juniperus californica","Carrière","LC",0.021798334,0.390678816,"shrub or tree",377520,"Gymnosperms"
"538","262172-1","Cupressaceae","Juniperus","cedrus","Juniperus cedrus","Webb & Berthel.","EN",2.082559869,4.825853561,"tree",377533,"Gymnosperms"
"539","30044367-2","Cupressaceae","Juniperus","chinensis","Juniperus chinensis","L.","LC",0.078638776,1.405650899,"shrub or tree",377515,"Gymnosperms"
"540","1167763-2","Cupressaceae","Juniperus","coahuilensis","Juniperus coahuilensis","(Martínez) Gaussen ex R.P.Adams","LC",0.039589539,0.688027944,"shrub or tree",377511,"Gymnosperms"
"541","132464-2","Cupressaceae","Juniperus","comitana","Juniperus comitana","Martínez","EN",0.030832185,0.062158481,"tree",377513,"Gymnosperms"
"542","30088655-2","Cupressaceae","Juniperus","communis","Juniperus communis","L.","LC",0.181138976,3.927094756,"subshrub or tree",377427,"Gymnosperms"
"543","676804-1","Cupressaceae","Juniperus","convallium","Juniperus convallium","Rehder & E.H.Wilson","LC",0.047558157,0.820068162,"shrub or tree",377389,"Gymnosperms"
"544","676808-1","Cupressaceae","Juniperus","coxii","Juniperus coxii","A.B.Jacks.",NA,0.475419977,1.639385196,"tree",377392,"Gymnosperms"
"545","60436244-2","Cupressaceae","Juniperus","deltoides","Juniperus deltoides","R.P.Adams",NA,1.42928199,3.089848052,"tree",377733,"Gymnosperms"
"546","132473-2","Cupressaceae","Juniperus","deppeana","Juniperus deppeana","Steud.","LC",0.052466284,1.042998752,"tree",377371,"Gymnosperms"
"547","262198-1","Cupressaceae","Juniperus","drupacea","Juniperus drupacea","Labill.","LC",0.255314482,5.941705779,"tree",377414,"Gymnosperms"
"548","132480-2","Cupressaceae","Juniperus","durangensis","Juniperus durangensis","Martínez","LC",0.039747755,0.631573549,"shrub or tree",377416,"Gymnosperms"
"549","60461568-2","Cupressaceae","Juniperus","excelsa","Juniperus excelsa","M.Bieb.","LC",0.15754425,2.796064518,"tree",377399,"Gymnosperms"
"550","132485-2","Cupressaceae","Juniperus","flaccida","Juniperus flaccida","Schltdl.","LC",0.008427434,0.141528441,"tree",377397,"Gymnosperms"
"551","262220-1","Cupressaceae","Juniperus","foetidissima","Juniperus foetidissima","Willd.","LC",0.087352607,1.80385579,"tree",377412,"Gymnosperms"
"552","676820-1","Cupressaceae","Juniperus","formosana","Juniperus formosana","Hayata","LC",0.101279108,1.93363548,"tree",377381,"Gymnosperms"
"553","132493-2","Cupressaceae","Juniperus","gamboana","Juniperus gamboana","Martínez","EN",0.311279021,0.642084262,"tree",377625,"Gymnosperms"
"554","311201-2","Cupressaceae","Juniperus","gracilior","Juniperus gracilior","Pilg.","EN",0.509864126,1.135016195,"tree",377633,"Gymnosperms"
"555","60445107-2","Cupressaceae","Juniperus","grandis","Juniperus grandis","R.P.Adams",NA,0.540682277,1.75651483,"tree",381394,"Gymnosperms"
"556","262244-1","Cupressaceae","Juniperus","horizontalis","Juniperus horizontalis","Moench","LC",0.093447824,1.569525,"subshrub",377614,"Gymnosperms"
"557","262249-1","Cupressaceae","Juniperus","indica","Juniperus indica","Bertol.","LC",0.094117583,1.475518118,"shrub",377655,"Gymnosperms"
"558","132503-2","Cupressaceae","Juniperus","jaliscana","Juniperus jaliscana","Martínez","EN",1.114408963,2.420182552,"tree",377672,"Gymnosperms"
"559","676834-1","Cupressaceae","Juniperus","komarovii","Juniperus komarovii","Florin","LC",0.048565267,0.815259525,"tree",377668,"Gymnosperms"
"560","262270-1","Cupressaceae","Juniperus","macrocarpa","Juniperus macrocarpa","Sm.",NA,0.124350413,0.362408785,"tree",377561,"Gymnosperms"
"561","676839-1","Cupressaceae","Juniperus","mairei","Juniperus mairei","Lemée & H.Lév.",NA,0.486723919,1.527635376,"tree",377563,"Gymnosperms"
"562","132508-2","Cupressaceae","Juniperus","monosperma","Juniperus monosperma","(Engelm.) Sarg.","LC",0.070331649,1.097393074,"shrub or tree",377543,"Gymnosperms"
"563","132513-2","Cupressaceae","Juniperus","monticola","Juniperus monticola","Martínez","LC",0.007630948,0.14218585,"shrub or tree",377545,"Gymnosperms"
"564","676847-1","Cupressaceae","Juniperus","morrisonicola","Juniperus morrisonicola","Hayata",NA,0.636051874,1.76149227,"shrub or tree",377546,"Gymnosperms"
"565","1012280-1","Cupressaceae","Juniperus","mucronata","Juniperus mucronata","R.P.Adams",NA,0.554584658,1.486038507,"tree",377547,"Gymnosperms"
"566","676848-1","Cupressaceae","Juniperus","navicularis","Juniperus navicularis","Gand.",NA,0.723206543,1.888617868,"shrub",377575,"Gymnosperms"
"567","30028138-2","Cupressaceae","Juniperus","occidentalis","Juniperus occidentalis","Hook.","LC",0.143059061,2.462973,"tree",377592,"Gymnosperms"
"568","132523-2","Cupressaceae","Juniperus","osteosperma","Juniperus osteosperma","(Torr.) Little","LC",0.022949735,0.38445283,"shrub or tree",377597,"Gymnosperms"
"569","262299-1","Cupressaceae","Juniperus","oxycedrus","Juniperus oxycedrus","L.","LC",0.22949493,4.827667775,"shrub or tree",377576,"Gymnosperms"
"570","262307-1","Cupressaceae","Juniperus","phoenicea","Juniperus phoenicea","L.","LC",0.077612829,1.777778948,"tree",377581,"Gymnosperms"
"571","132527-2","Cupressaceae","Juniperus","pinchotii","Juniperus pinchotii","Sudw.","LC",0.005134545,0.081579695,"shrub or tree",377678,"Gymnosperms"
"572","676853-1","Cupressaceae","Juniperus","pingii","Juniperus pingii","W.C.Cheng ex Ferré","NT",0.083352057,0.691089527,"tree",377310,"Gymnosperms"
